,date,회사명,직무,url,경력,위치,지원방식,세부정보
235,2023-02-04,㈜폴라리스쓰리디,서빙로봇 이리온 세일즈 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40803512?Oem_Code=C1&logpath=1&stext=로봇&listno=236,신입·경력,서울,즉시지원,"포지션 및 자격요건
서빙로봇

이리온

세일즈
[우리 팀이 하는 일]
우리 팀은 이리온 서비스의 성장과 가치 향상을 위해
외식 브랜드 파트너사와의 서비스/마케팅 제휴를 기반으로 한 전용상품 세일즈 및 운영,
프로모션 제안 및 개발 등을 직접적으로 실행하는 역할을 맡고 있습니다.
이리온을 처음 경험하고 시작하는 신규 고객부터 꾸준하게 이용 중인 기존 고객까지
이리온의 모든 고객이 이리온에서 제공하는 다양한 기능들을 
보다 쉽게 접하고 이용할 수 있도록 이끌어가고,
고객과 함께 그 이상의 가치를 발굴하고 신규 상품/서비스의 출시로 이어질 수 있도록
함께 고민하고 움직여주실 훌륭한 능력자 분들을 찾습니다.
 [주요업무]
이런 경험이 있다면 꼭 알려주세요!
ㆍ집요한 시도를 통해 판매를 성사시킨 본인만의 경험이 있다면 그 과정에서 했던 고민과 행동, 성취한 결과를 구체적으로 설명해주세요.
ㆍ세일즈라는 직무에 대해 어떤 생각과 가치관을 갖고 계시는지 궁금해요.
ㆍ아래의 사전질문에 대한 답변을 이력서와 함께 제출해주세요.
     - 폴라리스쓰리디에 지원하는 이유는 무엇인가요?
     - 폴라리스쓰리디에서 어떻게 주도적으로 업무를 진행하고 싶으신가요?

오시면 이런 업무를 하게 되실 거에요!
ㆍ이리온 신규 파트너 매장 발굴을 위한 현장 세일즈를 진행해요.
ㆍ담당 지역 내 세일즈 전략을 수립하고 세일즈 실적(KPI)를 달성해요.
ㆍ파트너 매장 현황을 분석하고 고객분들의 목소리로부터 개선점을 도출하여 서비스를 발전시켜요.
ㆍ점주님들이 이리온을 불편함 없이 사용하실 수 있도록 가장 가까운 곳에서 신속한 도움을 드려요.
 ※ 활동비 월 30만원 별도 지급


[필수자격요건]
ㆍ학력: 고졸 이상
ㆍ목표 의식이 뚜렷하고 성과 지향적이신 분
ㆍ먹는 것을 좋아하고 맛집을 찾으러 다니는 것에 흥미가 있는 분
ㆍ실패와 두려움에 거리낌이 없는 분
ㆍ긍정적인 사고방식과 호감을 주는 커뮤니케이션 역량을 갖춘 분
ㆍ뛰어난 직관/입체적 사고를 바탕으로 복잡한 문제 가운데 핵심을 짚어낼 수 있는 분
ㆍ데이터, 논리에 기반한 제안과 설득이 가능하신 분
ㆍ고객 요청사항에 꼼꼼히 응대할 수 있는 분
ㆍ운전이 가능하신 분

[우대사항]
ㆍ신규고객 세일즈 및 기존 고객 관리 경험이 있으신 분
ㆍ현장 세일즈에 대한 이해가 있으신 분
ㆍ스스로 세일즈 목표와 수행 전략을 설정하고 실행한 경험(KPI 도출 및 관리, 성과 취합 및 분석 등)이 있으신 분
ㆍ현장 세일즈에 대한 성공 경험이 20건 이상 있으신 분
ㆍ시장 조사와 데이터 분석에 대한 감각이 있으신 분
ㆍ로봇을 개발 또는 운용, 설치 해본 경험이 있으신 분
ㆍ겸손한 마음으로 끊임없이 배우고 성장할 수 있으신 분

[근무조건]
ㆍ근무형태: 정규직
ㆍ급여조건: 내규에 따름
ㆍ근무일시: 주5일(월~금), 출근시간 오전 8~11시 내 선택 가능
ㆍ근무지역: 서울 강남구 역삼로 168, 501호(팁스타운S6)

[제출서류]
ㆍ입사지원서 (필수, 자사양식)
ㆍ포트폴리오 (선택, 자유양식) 
ㆍ자격증 사본, 경력증명서 (해당 시) 

혜택 및 복지
ㆍ출근시간을 스스로 정할 수 있어요.(오전 8~11시 선택)
ㆍ연차는 사유 없이 편하게 사용하실 수 있어요.
ㆍ점심 식대를 지원해드려요.
ㆍ업무에 집중하실 수 있도록 음료, 커피, 간식을 무제한 제공해요.
ㆍ근속 연수에 따른 리프레스 휴가와 지원금을 드려요.
ㆍ도서, 세미나, 컨퍼런스 등 업무에 도움이 되는 모든 학습을 지원해드려요.
ㆍ업무 관련 자격시험 응시료를 지원해드려요.
ㆍ2년마다 정밀건강검진을 제공해요.(정규직 전환 시)
ㆍ청년내일채움공제를 지원해드려요.(정규직 전환 시)
ㆍ회사 로고가 담긴 실용적인 아이템을 선물해드려요.(유니폼, 가방 등)
ㆍ회식은 취향에 맞게, 함께하고 싶은 동료들과 자유롭게 즐겨요.
ㆍ일 년에 한 번 뿐인 생일에는 3시간 일찍 퇴근해요.
ㆍ듀얼모니터, PC 등 필요 장비를 제공해드려요.
ㆍ가족들과 함께 즐길 수 있는 명절선물을 드려요.
ㆍ타지역 채용자는 월 35만원 주거비를 지원해드려요.(포항 본사 근무 시)

전형절차
ㆍ서류전형 > 실무진면접 > 임원면접 > 최종합격
ㆍ면접일정은 서류전형 합격자에 한해 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
236,2023-02-04,㈜티라로보틱스,자율주행로봇 CS/영업 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40802898?Oem_Code=C1&logpath=1&stext=로봇&listno=237,경력무관,경기,즉시지원,"모집분야 및 자격요건
CS/영업 담당자 채용
( ○명 )
담당업무
ㆍ장비 Set up 및 유지보수 외
ㆍ고객사 커뮤니케이션/CS/기술지원

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 무관 (신입도 지원 가능)(팀원급)

우대사항
ㆍ영어가능자
ㆍ컴퓨터활용능력 우수자
ㆍ프리젠테이션 능력우수자
ㆍ유관업무 경험자(인턴·알바)
ㆍ차량소지자
ㆍ즉시출근 가능자
ㆍ전공 : 전산학·컴퓨터공학, 전기·전자공학, 기계·메카트로닉스·로봇 

전형절차
ㆍ서류전형 > 1차면접 > 임원면접(필요시) > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
237,2023-02-04,아이에스피㈜,로봇 자동화의 선두주자 아이에스피(주) 설계 파트 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40802178?Oem_Code=C1&logpath=1&stext=로봇&listno=238,경력3년↑,경기,즉시지원,"포지션 및 자격요건
기계설계 및 현장PM
( 1명 )
담당업무
ㆍ상세내용을 입력하세요
ㆍ상세내용을 입력하세요

자격요건
ㆍ학력 : 초대졸이상
ㆍ경력 : 경력3년↑

우대사항
ㆍ차량소지자
ㆍ운전가능자
ㆍ유관업무 경험자(인턴·알바)
ㆍCAD/CAM 프로그램 능숙자
ㆍ관련 학과 전공자
ㆍ유관업무 경력자 (5년)
ㆍ즉시출근 가능자
ㆍ전공 : 기계·메카트로닉스·로봇, 산업공학

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
238,2023-02-04,㈜푸드어스,[SV/마케팅] 푸드어스 로봇초밥마켓 정직원 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/40800242?Oem_Code=C1&logpath=1&stext=로봇&listno=239,경력무관,경기,즉시지원,
239,2023-02-04,㈜큐어테크,[경력]정형외과 로봇인공관절 의료기기 영업 경력 채용(임플란트사업부),https://www.jobkorea.co.kr/Recruit/GI_Read/40800656?Oem_Code=C1&logpath=1&stext=로봇&listno=240,경력3년↑,서울,즉시지원,"모집분야 및 자격요건
로봇 인공관절 의료기기 및 제품 영업
( 1명 )
담당업무
ㆍS+N NAVIO 로봇인공관절 임플란트사업부 영업 및 거래처관리

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력3년~5년 이상

우대사항
ㆍ차량소지자
ㆍ장기근무 가능자
ㆍ즉시출근 가능자
ㆍ운전가능자
ㆍ유관업무 경력자
ㆍ자격증 : 간호사, 간호조무사

전형절차
ㆍ서류전형 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
240,2023-02-04,㈜드라마앤컴퍼니,[웹프론트엔드] KAIST Spin-off 로봇 연구소기업,https://www.jobkorea.co.kr/Recruit/GI_Read/40721116?Oem_Code=C1&logpath=1&stext=로봇&listno=241,경력3년↑,서울,즉시지원,"모집분야 및 자격요건
팀원
( 1명 )
주요업무
솔루션  (군집 로봇 관제,  예지보전) Web Component Library 개발
■상세 업무
-웹 브라우저상에서 이동하는 다수 운반 로봇의 실시간 렌더링 모듈 Component 개발
-실시간 운반 로봇 상태 모니터링 및 리포팅 Component 개발
-다임 내부 공용 Web UI Component Library 개발

자격요건
상세 업무 중 1개 이상의 업무를 주도적으로 수행 가능한 분
우대사항
-Web FE 프레임워크 (React, Angular, Vue) 개발 경험
-WEB BE 프레임워크 (ASP .Net core, Node.js, Java Spring) 개발 경험
-Javascript, HTML5, CSS3 개발 경험
-Jira, Confluence 등에 기반한 체계적 이슈 및 문서 관리 경험
-Gitlab 등 형상 관리 툴 사용 경험
-제조 시스템 관련 도메인 지식은 필수 요건이 아니며, 새로운 기술/지식 습득에 적극적으로 임하시는 분


전형절차
ㆍ서류전형 > 면접> 최종합격
ㆍ면접일정은 추후 통보됩니다.

기타사항
[주말/휴일/퇴근후 언제든 편하실때 연락주세요] 
헤드헌팅사업팀 김성미 
링크드인 프로필 https://www.linkedin.com/in/kimsm 
일대일 오픈카톡 https://open.kakao.com/me/scout1 
Mobile: 010-3639-5867  "
241,2023-02-04,킨더코딩로봇학원,서울 서대문 킨더코딩로봇학원에서 레고코딩선생님을 모십니다,https://www.jobkorea.co.kr/Recruit/GI_Read/40798042?Oem_Code=C1&logpath=1&stext=로봇&listno=242,경력무관,서울,즉시지원,"포지션 및 자격요건
레고로봇코딩선생님
( ○명 )
담당업무
ㆍ레고를 이용한 로봇코딩 창의력 수업
ㆍ학원관리, 수업준비

자격요건
ㆍ학력 : 초대졸이상 (졸업예정자 가능)
ㆍ경력 : 경력무관

우대사항
ㆍ컴퓨터활용능력 우수자
ㆍ문서작성 우수자
ㆍ포토샵 능숙자
ㆍ장기근무 가능자

전형절차
ㆍ서류전형 > 1차면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

근무시간
ㆍ화요일~금요일 : 12시~19시
ㆍ토요일 : 10시~16시 (점심제공)


유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
242,2023-02-04,제이로보텍,산업용 로봇 티칭 및 제어 엔지니어 경력직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40797510?Oem_Code=C1&logpath=1&stext=로봇&listno=243,경력,인천,즉시지원,
243,2023-02-04,한국교사강사연합회협동조합,초등학교 로봇 코딩 방과후학교 강사 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40797968?Oem_Code=C1&logpath=1&stext=로봇&listno=244,경력무관,서울,즉시지원,"모집분야 및 자격요건
방과후강사모집
( ○○명 )
담당업무
ㆍ초등학교 방과후 학교 로봇 코딩 교육

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력무관

우대사항
ㆍ여성
ㆍ주부(전업주부)
ㆍ장기근무 가능자

전형절차
ㆍ서류전형 → 면접전형 → 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
244,2023-02-04,㈜에코센스,펌웨어 및 로봇 개발자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40797311?Oem_Code=C1&logpath=1&stext=로봇&listno=245,경력무관,서울,즉시지원,"모집분야 및 자격요건
모집분야명
( 1명 )
담당업무
ㆍ상세내용을 입력하세요
ㆍ상세내용을 입력하세요

자격요건
ㆍ학력 : 학력무관

우대사항
ㆍ상세내용을 입력하세요
ㆍ상세내용을 입력하세요

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
245,2023-02-04,식당을 구했다 / 1992 덮밥&짜글,서빙&조리 로봇과 함께 할 홀서빙 주방 직원 구인 ( 식당을 구했다-덮밥 짜글이 1992),https://www.jobkorea.co.kr/Recruit/GI_Read/40796919?Oem_Code=C1&logpath=1&stext=로봇&listno=246,경력무관,서울,즉시지원,"유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
246,2023-02-04,제이에이치교육(JH),올로로봇코딩 교사,https://www.jobkorea.co.kr/Recruit/GI_Read/40796768?Oem_Code=C1&logpath=1&stext=로봇&listno=247,신입,서울,즉시지원,"포지션 및 자격요건
강사
( 1명 )
자격요건
ㆍ학력 : 초대졸이상
ㆍ경력 : 신입

우대사항
ㆍ유관업무 경험자(인턴·알바)

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
247,2023-02-04,㈜금호기공,(주) 금호기공 생산부(산업용 로봇 자동화 라인) 사원 모집 -초보자 가능,https://www.jobkorea.co.kr/Recruit/GI_Read/40794304?Oem_Code=C1&logpath=1&stext=로봇&listno=248,경력무관,광주,즉시지원,"모집분야 및 자격요건
자동조립라인 / 산업용 로봇 조작원
( ○○명 )
담당업무
ㆍ로봇이 작업/공정을 할 수 있도록 원재료를 필요한 위치에 배치하고
ㆍ로봇의 작업/공정이 끝나면 완제품을 빼내어 적재하는 역할
    *  약간의 무거운 것(10 ~ 15kg)을 드는 공정이 있어 힘센 여성 또는 남성 필요

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력무관

우대사항
ㆍ운전가능자
ㆍ유관업무 경험자(인턴·알바)

전형절차
ㆍ서류전형 > 1차면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.
    * 잡코리아 통해서 지원해주시면 인사담당자가 전화를 드립니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
248,2023-02-04,주식회사 에이트테크,[IT/로봇] (주)에이트테크 CS엔지니어 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40793466?Oem_Code=C1&logpath=1&stext=로봇&listno=249,경력무관,서울,즉시지원,"포지션 및 자격요건
CS엔지니어
( ○명 )
담당업무
ㆍ재활용 선별 로봇 셋업 및 모니터링
ㆍ요구사항 분석 및 고객사 기술 지원

자격요건
ㆍ경력 : 경력무관 (이공계 전공)
ㆍ해외 여행에 결격 사유가 없는 분 

우대사항
ㆍ자동화 시스템 유지보수 경험이 있으신 분
ㆍ현장 SW 및 HW 이슈 사항 해결 경험이 있으신 분
ㆍ운전면허 소지자

전형절차
ㆍ서류전형 > 1차면접 > 최종합격
ㆍ추가 2차 면접이 있을 수 있습니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
249,2023-02-04,㈜하다,[개발팀]농기계설계 및 로봇설계,https://www.jobkorea.co.kr/Recruit/GI_Read/40789881?Oem_Code=C1&logpath=1&stext=로봇&listno=250,경력5년↑,전북,즉시지원,"모집분야 및 자격요건
개발팀농기계설계 및 로봇설계
( 1명 )
담당업무
ㆍ농기계 설계
ㆍ농업로봇 설계

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력5년↑

우대사항
ㆍ차량소지자
ㆍ운전가능자
ㆍCAD/CAM 프로그램 능숙자
ㆍSolidworks PDM 및 Manage 사용가능자 우대
ㆍ전공 : 기계·메카트로닉스·로봇, 전기·전자공학

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
250,2023-02-04,㈜케이푸드텍 (KFOODTECH,[한식로봇주방] 세계최초 한식로봇에서 함께 성장할 사원을 모십니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/40785985?Oem_Code=C1&logpath=1&stext=로봇&listno=251,신입·경력,서울,즉시지원,
251,2023-02-04,알오티,로봇 자동화 장비 기구설계/ PLC / 생산관리(조립구매) 경력직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40780575?Oem_Code=C1&logpath=1&stext=로봇&listno=252,경력,경북,즉시지원,
252,2023-02-04,나인벨,해외 영업(산업용 Robot) 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40777519?Oem_Code=C1&logpath=1&stext=로봇&listno=253,경력무관,경기,즉시지원,"모집분야 및 자격요건
해외 영업 직원 모집
( 1명 )
담당직무
ㆍ고객사 대응
ㆍCustomer Service 이력 관리
ㆍAftermarket Sales 

담당업무
ㆍ고객사 요청 접수
ㆍ견적서 , 작업 지시서 발행
ㆍSpare , CS Parts 선적 일정 협의 및 Forwarding 업무
ㆍParts , Service 에 대한 이력 관리

자격요건
ㆍ학력 : 대졸이상 (졸업예정자 가능)
ㆍ경력 : 무관

우대사항
ㆍ영어가능자
ㆍ중국어가능자
ㆍ전기/전자/기계 관련 전공자 우대
ㆍ동종업계 유경험자 우대

전형절차
ㆍ서류전형 > 1,2차면접  > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
253,2023-02-04,스택업 컴퍼니,[스택업러닝센터] 초중등부 로봇코딩강사 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40776123?Oem_Code=C1&logpath=1&stext=로봇&listno=254,경력무관,서울,즉시지원,"포지션 및 자격요건
초, 중등부 로봇
코딩강사
( ○명 )
자격요건
ㆍ학력 : 대졸이상 (졸업예정자 가능)
ㆍ경력 : 경력무관

우대사항
ㆍ컴퓨터활용능력 우수자
ㆍ관련 학과 전공자
ㆍ장기근무 가능자
ㆍ전공 : 기계·메카트로닉스·로봇, 전산학·컴퓨터공학, 교육학

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
254,2023-02-04,㈜세오,로봇연구소 S/W 개발 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40639355?Oem_Code=C1&logpath=1&stext=로봇&listno=255,신입·경력,경기,즉시지원,
